imageName,original_glrlm_LongRunHighGrayLevelEmphasis,wavelet2-LLH_firstorder_Energy,wavelet2-LHL_glszm_ZonePercentage,wavelet-LLH_glrlm_LowGrayLevelRunEmphasis,log-sigma-2-0-mm-3D_firstorder_Maximum,original_glszm_GrayLevelNonUniformity,original_glcm_MCC,wavelet2-LLL_gldm_LargeDependenceHighGrayLevelEmphasis,original_shape_Maximum2DDiameterColumn,original_gldm_LargeDependenceHighGrayLevelEmphasis,wavelet2-LLL_glrlm_LongRunHighGrayLevelEmphasis,wavelet2-LLH_firstorder_Range,wavelet-HLL_glrlm_GrayLevelVariance,wavelet2-HHH_firstorder_Skewness,original_glszm_SizeZoneNonUniformity,wavelet2-LHH_glszm_ZonePercentage,wavelet-LHH_glszm_HighGrayLevelZoneEmphasis,wavelet2-LLL_gldm_DependenceEntropy,original_glrlm_HighGrayLevelRunEmphasis,wavelet2-LLL_glcm_JointEntropy,wavelet2-HLL_gldm_LargeDependenceLowGrayLevelEmphasis,log-sigma-1-0-mm-3D_glszm_GrayLevelNonUniformity,original_ngtdm_Busyness,wavelet2-LLL_glcm_Correlation,wavelet2-LHH_glszm_HighGrayLevelZoneEmphasis,wavelet-HLL_glrlm_GrayLevelNonUniformityNormalized,wavelet-HHL_firstorder_Uniformity,wavelet2-HHH_gldm_DependenceEntropy,original_gldm_SmallDependenceLowGrayLevelEmphasis,wavelet-HHH_ngtdm_Complexity,wavelet2-LLL_glcm_MCC,wavelet2-HHL_glszm_ZonePercentage,original_glrlm_GrayLevelNonUniformityNormalized,wavelet-HLH_glcm_Id,wavelet-HLL_glrlm_LowGrayLevelRunEmphasis,wavelet2-HLL_glrlm_HighGrayLevelRunEmphasis,wavelet-HHL_glszm_GrayLevelNonUniformity,original_gldm_LowGrayLevelEmphasis,wavelet-HLH_glszm_SmallAreaLowGrayLevelEmphasis
9001471799,959.7032367375632,2085.61811409121,0.000930742765968,0.6316948067388066,0.3853892982006073,25.580645161290324,0.0482708154264762,2484.1258330978776,98.351410767716,2483.4921468579123,963.488744048042,3.7492684684273305,0.2497507245524556,-0.2433582390466995,22.096774193548388,0.0009806039855734,2.5762711864406778,2.3077199352765856,3.9815205320641103,0.0016798951779757,162.5088919174963,262.18382352941177,4.367640534639824,0.0640497670241961,2.5254237288135597,0.5004985508950887,0.5449546377277898,4.876371896383254,0.0009956452652681,0.3470595375364942,0.0641404657623218,0.0013794937424169,0.9877625466636468,0.8447785036787447,0.6364829982132528,2.442006373544241,29.508474576271187,0.2504238203666462,0.3656699269475058
9002756678,511.17252498914297,2352.9940814162183,0.0014261422851187,0.6479113035204371,0.4123650193214416,35.054054054054056,0.0530748601148761,2331.9754264713947,52.15361924162119,2328.826723712358,518.5651910869278,4.505189682608956,0.249112583200212,-0.0846616517730915,23.216216216216218,0.001371290658768,2.5789473684210527,2.787867235567424,3.9343690231807593,0.0160860312780339,166.35815369425703,130.0151515151515,7.55175710017635,0.045798857058666,2.32,0.5017748335995761,0.5021554468734559,4.64540378634281,0.0024359954092017,0.504208972233424,0.0467347375503634,0.0012615874060665,0.9572933025242344,0.762220107728411,0.646649521005281,2.410588038106796,10.1,0.252056935988152,0.3613909445835825
9001666655,932.7895215623564,2631.3209263396284,0.0007290036235768,0.6457958892353576,0.6003866791725159,21.08695652173913,0.0115471079985119,2478.0916614850235,65.49045732013177,2477.46924247947,936.8558022546756,3.794869949619274,0.2494353299296012,-0.2148959586559168,17.608695652173914,0.0010720641523188,2.6451612903225805,2.326644394693455,3.982896716919029,0.0016464088832026,171.11653873367783,198.03960396039605,3.324212163190668,0.0191789657355681,2.08,0.5011293401407975,0.5095007610579717,4.563700348378893,0.0009917532624463,0.4217404701587484,0.0192721469288746,0.0009862990201333,0.9886694286206268,0.8033605202771151,0.6421307420535636,2.4218182780437414,22.069767441860463,0.2503859430948348,0.287582304645756
9002651258,258.182278417023,441.51138216405445,0.0028230184581976,0.6725961134844489,0.3127731680870056,2.6,0.3855546544743721,2183.112052117264,44.04543109109048,2172.0204125950054,264.1669008754599,4.45294804665516,0.2454145399376456,-0.0267380442722029,1.4,0.0023887079261672,3.0,3.320335059302685,3.9190362623559167,0.0412870938328975,170.7373507057546,13.470588235294118,3.045597662036809,0.3366863454238079,2.090909090909091,0.5091709201247088,0.5008245062429192,4.762605375714268,0.0011526204430956,0.4779435628938329,0.3369793857106683,0.0026058631921824,0.9475390158358122,0.7771289429404907,0.6755190751271473,2.282437376114567,5.0,0.2545602605863192,0.3513889028235701
9001729145,3704.641162989979,4129.424363239628,0.0003330458830176,0.6348968041771065,0.4477420449256897,25.074074074074076,0.0592102391665427,2714.2151297986857,79.07591289387686,2713.9564661452914,3717.762094576273,3.729146311859816,0.2498758547656898,-0.6561155647797582,14.185185185185183,0.0003152041392845,3.1923076923076925,1.2846889160383634,3.984078379526996,0.0008985205892685,147.04992863302508,439.1113585746102,5.076366452939562,0.0594480910362686,1.9056603773584904,0.5002482904686203,0.5409652647217993,4.131933139785643,0.0005478470188557,0.3844327186609531,0.0594855060314182,0.0003330458830176,0.9894456948773952,0.816975453785768,0.6332874356039786,2.46434815826729,12.083333333333334,0.2501694965654643,0.2470151927555144
9002534640,214.85629354647472,161.53385353214804,0.0013796826729852,0.6380258132406043,0.2828030288219452,14.0,1.0,621.2162502624396,62.28964600958975,621.2162502624396,214.85629354647472,1.5797077493253715,0.249579963760692,-0.0126064116375917,6.571428571428571,0.0010197654539455,2.3846153846153846,2.338188913856004,1.0,-3.2034265038149176e-16,183.77384451576137,108.33333333333331,0.0,1.0,2.5,0.500840072478616,0.5003396661855863,4.501401412862414,0.0024519409572185,0.5078620080277583,1.0,0.0013196964698119,1.0,0.7534518849013755,0.6400656931284346,2.452443114979856,19.16216216216216,1.0,0.4469199317168359
9002522571,330.57430411722584,344.5246799049162,0.0007215820686855,0.6391630582777516,0.1544627249240875,1.0,1.0,645.1358829233094,56.08029957123981,645.1358829233094,330.57430411722584,1.469993828958554,0.2498365336578953,-0.5872042887321832,1.0,0.0002931427154035,2.875,1.908634163358201,1.0,-3.2034265038149176e-16,171.12662074097457,75.02597402597402,0.0,1.0,2.8461538461538463,0.5003269326842095,0.5005912636771115,4.385179378893895,0.0018393915088892,0.5045341498774405,1.0,0.0002931427154035,1.0,0.7560586236788187,0.6343138369901744,2.4587989034109623,3.0,1.0,0.3207070709296659
9002649798,881.7004061549516,292.570845979369,0.000220580910501,0.6331880041637403,0.2080499231815338,1.0,1.0,679.1336293386842,77.52418977325722,679.1336293386842,881.7004061549516,1.6886655930396326,0.2499117211344086,0.1031368829548387,1.0,0.0001280792383554,1.6666666666666667,1.285360528016055,1.0,-3.2034265038149176e-16,146.9142847486089,230.07627118644064,0.0,1.0,2.333333333333333,0.5001765577311829,0.5834251584297239,4.562812288846647,0.0016528439727174,0.3058599536582218,1.0,0.0001494257780813,1.0,0.857585691241559,0.6319881715899942,2.471853615120483,11.090909090909092,1.0,0.2689706124245578
9001648645,219.6548896818364,383.33406453655925,0.001404237132914,0.6436909646695254,0.3257117867469787,1.0,1.0,631.1263813419623,36.76955262170047,631.1263813419623,219.6548896818364,2.313236385038984,0.2484967733312731,-0.226995423411974,1.0,0.0003052689419378,1.6,2.1309689626935784,1.0,-3.2034265038149176e-16,166.7907381403016,27.258064516129032,0.0,1.0,2.2,0.5030064533374538,0.5555419888753728,4.778200101662185,0.0019048327581865,0.3203930659746411,1.0,0.0005494840954881,1.0,0.8569024739398311,0.6539628675800641,2.3820164386474074,5.0,1.0,0.1222222293555449
7100182785,1430.568907253283,1134.6914295751735,0.0010660497187443,0.6544247338847308,0.3538479208946228,15.117647058823527,0.0517578726273185,2601.689915623299,51.47815070493501,2600.8328343313374,1438.9267105109166,2.409189527402172,0.2494686019955022,-0.7020155168661959,7.823529411764706,0.0005897296316457,2.5,1.850573105066646,3.975877030047564,0.0018712985861313,159.34003016693885,99.01980198019804,3.454873874881265,0.0191709451732831,1.807692307692308,0.5010627960089955,0.5941761099713772,4.7852309349607625,0.000768575615323,0.2806405811892524,0.0192796152802957,0.0003629105425512,0.984052884904652,0.875010169284371,0.6417236098087867,2.42585055610724,6.166666666666667,0.2504082743603701,0.3199074078755875
9001593681,242.34436068895863,433.8425163196083,0.0023316817254444,0.6569274706410154,0.1785275340080261,14.125,0.0212848535378653,2181.7371028854564,22.13594362117865,2177.029728942,246.0604091380848,2.5379058084220274,0.2482878664753573,-0.1145752631585986,10.875,0.0023316817254444,2.2857142857142856,3.2875905697276546,3.907021021468663,0.0213157672048855,226.4135091809968,30.0625,2.2403049228874226,0.0210606240637864,2.125,0.5034242670492854,0.5000034404368217,4.805678345723613,0.0047103375477438,0.4903900998291284,0.0227648869244188,0.0020402215097639,0.9400264644699562,0.7758146553210769,0.6552316602724797,2.3325740874783563,2.6,0.2537161177499271,0.2233796984398544
9001817102,651.0921623603256,3527.87609166418,0.000907029478458,0.6177109598792724,0.980953335762024,1.6666666666666667,0.8099046142944614,2383.2282029478456,81.6333265278342,2371.8844671201814,665.3531120368464,5.13018773703474,0.2499188684955756,-0.2264499583177717,1.0,0.000595238095238,2.0,2.695348400366995,3.750205711927253,0.3803982285099869,162.81420776643992,15.6,81.18381368585028,0.8120396295195256,1.7142857142857142,0.5001622630088487,0.5931044420791747,4.7972895076626205,0.0006047401886691,0.2815497044917915,0.8120396295194918,0.0006235827664399,0.8473871401231116,0.8700652902408131,0.6203507668816279,2.445428935734886,7.533333333333333,0.2854591836734694,0.2131444777545929
9002527561,4122.097034435873,4522.335545041502,0.0002868812236239,0.6281451206574088,0.6478461027145386,7.0,0.3800474524991303,2716.8721415683344,93.30058949438636,2716.671894699492,4128.413553047858,4.7162890987824975,0.2499695382158914,-0.3096981318270156,8.857142857142858,0.0003699257883571,2.265625,1.3007553135054932,3.995138778909803,0.001321147359773,160.57076623709978,409.77701149425286,3.997653040005997,0.3140700332945337,1.7346938775510203,0.5000609235682172,0.732355899509172,3.950593527116751,0.0004582196341907,0.1639514598688602,0.3140700176803169,0.0003435025177602,0.9967645681401028,0.9266650199544902,0.626826918037866,2.472186270378132,34.26470588235294,0.250076438747084,0.4555500300243053
P07672688,252.7791595747584,441.8478504443896,0.0005245764045533,0.6516719503481662,0.2880409955978393,1.0,1.0,639.7154173005298,37.33630940518894,639.7154173005298,252.7791595747584,2.404764760427609,0.2483642004424533,-0.4712335337684348,1.0,0.0002622882022766,2.8,2.0305283527938967,1.0,-3.2034265038149176e-16,166.71642711010858,56.03448275862069,0.0,1.0,2.8,0.5032715991150932,0.5440622729512282,4.705475358164785,0.0018612894422216,0.3506893152901771,1.0,0.0008393222472853,1.0,0.8386014920185451,0.6550982677362243,2.3846822975038493,1.6666666666666667,1.0,0.0833333412914474
9002469641,294.5462376006586,432.0551528252834,0.0007046188983647,0.6412901781154464,0.1884488463401794,1.0,1.0,636.2577204363778,60.67124524847005,636.2577204363778,294.5462376006586,1.763914442198064,0.24986211505299,-0.4186252796848653,1.0,0.0006803216949729,2.2857142857142856,2.0920590542588107,1.0,-3.2034265038149176e-16,177.16659984935734,109.30882352941175,0.0,1.0,1.8571428571428568,0.50027576989402,0.500026743335575,4.448016106768732,0.0020012601869609,0.5060052780139759,1.0,0.0005102412712296,1.0,0.7560875689332568,0.6329559360368069,2.4668149008604887,8.764705882352942,1.0,0.3033625732508022
9001723412,490.848268156501,867.9622318858173,0.0023323615160349,0.6383550667907332,0.8356165885925293,10.166666666666666,0.4524911766716429,2378.50009718173,50.635955604688654,2343.7762228701004,548.5030923581597,3.8360717702161313,0.2493568597374562,0.1278867767413313,1.5,0.0003887269193391,2.0,2.708553925310412,3.7886412912045726,0.1346175369526323,170.74914156138647,64.11764705882354,34.361060333878534,0.5064653234538583,2.0,0.501286280525088,0.5001006572280446,4.59537833505635,0.000960272995322,0.4960382403825982,0.5064653234533024,0.000907029478458,0.8692185434436295,0.7621144587913443,0.643909670147366,2.434845264259897,5.0,0.2616618075801749,0.3400205796157441
9002419117,45.013141416670194,21.00476170243336,0.0021201413427561,0.6942877267111494,0.0371279940009117,1.0,1.0,518.4643109540636,15.231546211727816,518.4643109540636,45.013141416670194,0.983325767216646,0.2464770972416644,-0.0471022041146456,1.0,0.0014134275618374,2.5,3.487178578382948,1.0,-3.2034265038149176e-16,210.19240282685516,14.125,0.0,1.0,2.5,0.5070458055166711,0.5013307695189102,4.833166557525644,0.0028727151388415,0.4948288305034338,1.0,0.0042402826855123,1.0,0.779823358683,0.6687769111743921,2.3035845379512043,2.0,1.0,1.155627426558552e-06
P03578854,126.67419021904422,392.8357059659714,0.0005049654940245,0.6566220491530635,0.1535244286060333,1.0,1.0,606.7424675980475,25.55386467836128,606.7424675980475,126.67419021904422,2.2578904011723777,0.2484025851641765,-0.2335455003403594,1.0,0.0013465746507322,1.5,2.448645460380082,1.0,-3.2034265038149176e-16,177.13166975256692,15.421052631578949,0.0,1.0,2.875,0.5031948296716471,0.5206378969591037,4.59069602610151,0.0020631993181735,0.3974223555837688,1.0,0.0010099309880491,1.0,0.818313729541565,0.6546812021219204,2.369748776902341,2.6,1.0,0.312500048864571
H02827208,267.1977208426469,611.1819488113803,0.0007034358444527,0.566304767488121,0.468074768781662,1.0,1.0,631.09162251874,52.0,631.09162251874,267.1977208426469,2.74840411375208,0.2428939813605573,-0.3056734770567871,1.0,0.0003956826625046,1.375,2.1722538418476334,1.0,-3.2034265038149176e-16,163.6326086478644,37.71111111111111,0.0,1.0,2.0,0.5142120372788854,0.7299627684484362,4.4158272476263365,0.0020590078062317,0.165506571717625,1.0,0.0004396474027829,1.0,0.93149417128646,0.5628503428640513,2.6166016253977022,8.125,1.0,0.3741319455590388
9002382078,334.0203909867148,935.3182834594876,0.0005021466770443,0.6386808638508263,0.1940516680479049,2.0,1.0,641.0070049461448,65.0,641.0070049461448,334.0203909867148,1.8876161369681503,0.2496012172696563,-0.3087918750845583,1.0,0.000238519671596,3.0,2.0102601711981807,1.0,-3.2034265038149176e-16,200.3250081598835,111.15384615384616,0.0,1.0,2.736842105263158,0.5007975654606873,0.5004336778322321,4.399643570344502,0.0018596029421451,0.5053770674876569,1.0,0.0001883050038916,1.0,0.7587549850271458,0.6396078863789927,2.4514565495151577,8.529411764705882,1.0,0.4882557189991098
9001633508,781.470964722592,1628.466203941607,0.0005321146863653,0.6239167838310226,0.3079099357128143,1.0,1.0,675.4135313634656,74.51845409024533,675.4135313634656,781.470964722592,2.5958508856545333,0.2498472935416046,-0.214916062639606,1.0,0.0001486791035432,2.8,1.3614738643783932,1.0,-3.2034265038149176e-16,163.49542029235008,58.03333333333333,0.0,1.0,1.4736842105263157,0.5003054129167908,0.7198566415142587,4.141634093570451,0.0016679709826959,0.1721453298505061,1.0,0.0002660573431826,1.0,0.9255760218910616,0.6338532935571558,2.454631273823862,10.1,1.0,0.35868055565773
N12025907,1011.4972956193276,435.7913653045224,0.0007339629104075,0.5696136180518366,0.2041088193655014,1.6666666666666667,2.8575886286324177e-05,630.1143514214415,40.8166632639171,2520.334197778539,253.23913482125,2.760290549083807,0.2444274436001535,-1.177674149062208,1.6666666666666667,0.0003914468855507,2.125,2.012367294229516,3.9961911003807935,-3.2034265038149176e-16,152.6606277829427,16.818181818181817,0.2239067175561262,1.0,1.75,0.511145112799693,0.737155128921589,4.562033939013362,0.0005952106503782,0.1687688119175108,1.0,0.0004893086069383,0.997464495648834,0.9292130734586064,0.5749406940970803,2.5674492068997803,6.25,0.2500733962910407,0.4812500092513201
K02311318,4481.540752554065,4317.681453643418,0.0006187243671333,0.6303980718101628,0.611110270023346,2.5,0.3701458894378909,2734.780653372932,95.88013350011563,2734.6895064347336,4484.55218377151,3.649642339889041,0.2498255814731526,-0.3697345693182571,1.5,0.0001325837929571,2.0,1.2123947146216798,3.9965602820323394,0.0015109724420112,153.48392752969878,252.12307692307687,2.519498004912238,0.3204752570166622,1.6,0.5003488370536948,0.7120585610722638,4.347023132862984,0.0004034948436984,0.1816720150321856,0.3204752452516014,7.955027577428935e-05,0.9977094949465384,0.9166290884563322,0.6345454924478252,2.455609463052558,12.68421052631579,0.2500530335171828,0.2689359113317312
M03218232,335.6236533085964,283.59545603604283,0.0007490534687985,0.630634811032478,0.2453284263610839,1.0,1.0,637.2748072889713,73.16419889536138,637.2748072889713,335.6236533085964,1.643399387445681,0.2499312622254669,-0.1783661536387706,1.0,0.0006809576989077,2.4545454545454546,2.011936180983547,1.0,-3.2034265038149176e-16,163.8798552283932,255.0077821011673,0.0,1.0,2.68,0.5001374755490662,0.5003562725868391,4.405469156549852,0.0020427317556679,0.4732148240773598,1.0,0.0007762917767548,1.0,0.7724912682010319,0.6310808756761586,2.466659393469053,20.05,1.0,0.438946759292427
M01544069,386.85201113821336,282.75225872076425,0.0008171269815329,0.6445856278155377,0.3397689163684845,3.4,0.000252309129626,2328.4062755352184,32.55764119219941,2327.7764340578524,387.9392603284877,2.6983424541517955,0.2498386434409568,-0.2699526085721372,3.4,0.0014708285667592,3.142857142857143,2.847875209748437,3.98404884132216,0.0032242935152957,167.66281255107043,20.33333333333333,0.5310465328073335,0.3075766762789422,3.0,0.5003227131180863,0.501798627488408,4.724293715025151,0.0012101775525733,0.4330340737200401,0.0001156314133363,0.001961104755679,0.989425715779027,0.7948670173211959,0.6334590788440244,2.457577858583732,2.5,0.2504902761889198,0.3125000405860032
P29181134,66.29104184543336,387.197023303391,0.0021956574774335,0.6619479632738852,0.1143201142549514,1.0,1.0,548.9697487191999,32.55764119219941,548.9697487191999,66.29104184543336,2.418289651311658,0.2473308590679565,0.1308230742200918,1.0,0.0021956574774335,2.8,3.308198374199777,1.0,-3.2034265038149176e-16,183.9046718711881,33.05714285714286,0.0,1.0,2.0,0.5053382818640869,0.500000743967864,4.744743799579096,0.0027193641412152,0.4879251055892442,1.0,0.0017077335935594,1.0,0.7717411322296994,0.6632237889840161,2.307484153056357,3.0,1.0,0.0691667156209957
9002398308,412.3491114405996,159.4576373292956,0.000646830530401,0.636154094392589,0.1448865979909896,1.0,1.0,652.3113410952997,56.85068161420758,652.3113410952997,412.3491114405996,1.008653357825336,0.2498187692996021,-0.4328981737658151,1.0,0.0003773178094006,2.8461538461538463,1.8039978695418983,1.0,-3.2034265038149176e-16,157.29071888026448,72.23076923076923,0.0,1.0,2.142857142857143,0.5003624614007957,0.6488013171539027,4.662677629755105,0.0018543456945116,0.2277318213780464,1.0,0.0003952853241339,1.0,0.9000401524666509,0.6348498660669303,2.4458232069490533,8.529411764705882,1.0,0.3521816005310064
9002733659,590.7597751406781,917.2265586024917,0.0011348590883298,0.6462789939564764,0.3334416151046753,5.285714285714286,0.0002717776168074,609.7490069982977,37.44329045369811,2437.614337053149,148.72584095892006,3.646872232566661,0.2485837329030884,-0.0673027371226967,5.285714285714286,0.0007565727255532,1.75,2.516078090405326,3.9829314954088417,-3.2034265038149176e-16,182.3036930206166,70.10810810810811,0.9273225806954878,1.0,1.375,0.502832534193823,0.5066123912431179,4.586880719891,0.0011085782598534,0.4347508566958832,1.0,0.0017968602231889,0.9886896978910394,0.7993177863555239,0.6527479831985605,2.3842898614791004,3.571428571428572,0.2504255721581237,0.1981837645389103
9001615774,1541.562100735511,298.4004966597012,0.0005620533683055,0.513781440691257,0.3536057770252228,1.6666666666666667,0.0897857778330957,646.1813291223938,73.16419889536138,2584.1003131440198,386.434997990684,2.8442125098731186,0.2320525021616523,-1.4115794574914524,1.0,0.0004549955838663,1.3829787234042554,1.8654510262411943,3.996905599392453,-3.2034265038149176e-16,152.8189820142922,23.044444444444444,1.371838480281932,1.0,1.7058823529411764,0.5358949956766954,0.8490125377486553,3.8695160227967538,0.0004824789645325,0.0886865948960705,1.0,0.0006557289296898,0.9979392291766206,0.9651031347024692,0.526406818310356,2.637149128731049,35.645161290322584,0.250060220003747,0.3200594929805915
G00911855,985.1486138438738,859.3755422596232,0.0011992908541036,0.6295150355091393,0.3875918388366699,6.25,0.0363680553369316,2517.3978256335386,63.788713735268246,2517.2352435081866,986.3133641858516,2.9622742099568224,0.2498500191235944,-0.2808813120639429,4.75,0.0005475023464386,1.9375,2.2109853908493258,3.9917660083505058,0.0011896745405708,170.92185707581604,111.01769911504424,0.9774138553118332,0.2153494434535967,2.2857142857142856,0.5002999617528112,0.5759804674597542,4.873249079502558,0.0006833348779734,0.2881714300277179,0.0615607001964608,0.0009385754510376,0.9945265354288086,0.8705564728642321,0.6330499610683376,2.445825609483176,13.48,0.2501759828970695,0.4713944778516822
9002436768,335.1584206942242,291.94293019662496,0.0006809576989077,0.6396238690268983,0.0789116621017456,1.0,1.0,647.9686487075423,58.52349955359813,647.9686487075423,335.1584206942242,1.477143882894252,0.2497858665170353,-0.3658381125856147,1.0,0.0003813363113883,3.25,1.8706529712479392,1.0,-3.2034265038149176e-16,179.50234249448425,41.8421052631579,0.0,1.0,1.8571428571428568,0.5004282669659292,0.5000549859477137,4.392877901451899,0.0018134590704457,0.5068610362817595,1.0,0.0004358129273009,1.0,0.7555985386067818,0.6357817481145053,2.440468981328688,2.5,1.0,0.3125000009067604
9002635735,810.2519817036759,480.0352260588938,0.0003143944830602,0.5950805475427864,0.3585242927074432,1.0,1.0,675.3843950981799,80.99382692526635,675.3843950981799,810.2519817036759,2.892597329176393,0.2485270564903204,-1.1061004498626432,1.0,0.000246047856308,1.5263157894736843,1.3734656766088984,1.0,-3.2034265038149176e-16,138.98266558678998,79.14285714285714,0.0,1.0,2.75,0.5029458870193592,0.7800837656748894,4.28887581633488,0.0016967251395908,0.1398731876801623,1.0,0.0003007251577098,1.0,0.9364390306209132,0.5971577034865612,2.4941130724018,42.25,1.0,0.3472606658020709
9001612138,790.4119120273915,657.7517651118216,0.0012240734444066,0.6469810131536338,0.2277072668075561,6.25,0.0669130113900988,2508.4499149949,37.36308338453881,2507.4448146888813,795.2423961702859,2.6165904984197166,0.2484343403382869,-0.3757986919218708,2.5,0.0018361101666099,2.7142857142857144,2.20992967584751,3.972511126498069,0.0030861376702612,187.68493709622575,73.1038961038961,1.5418669142987,0.1460536227262762,1.6666666666666667,0.503131319323426,0.5208243731618116,4.739638345624326,0.0008419086697966,0.387843225196458,0.0693030490209669,0.0008840530431825,0.9818500574067206,0.8249098005801161,0.6541678700772027,2.3889478694832,6.636363636363637,0.2506120367222033,0.3718434372865397
9002523993,111.47430161035588,240.96657503538268,0.0008898380494749,0.6468078191454236,0.2289540916681289,1.0,1.0,587.4075458266595,45.22167621838005,587.4075458266595,111.47430161035588,1.7801195781037449,0.2485256303929462,-0.132453892328108,1.0,0.0009788218544224,3.142857142857143,2.8047852088763783,1.0,-3.2034265038149176e-16,197.0523002313579,80.02439024390245,0.0,1.0,2.636363636363636,0.5029487392141075,0.5030938302313158,4.73397665486644,0.0022895220280179,0.4934544407614464,1.0,0.0015127246841074,1.0,0.7679098681103057,0.6533077946204664,2.3876334765530407,5.0,1.0,0.0305555629511378
9002625188,798.902567897663,1105.0227886938128,0.0007058942167095,0.6461081179616042,0.3199543952941894,9.181818181818182,0.0001598186618013,2491.003378208037,44.41846462902562,2490.435435889679,801.6059510892126,3.231998473723619,0.2488277849718934,-0.1259601598378948,9.181818181818182,0.0008571572631472,2.125,2.303334075548728,3.9831191834541375,0.0012835835234829,162.5566228003832,61.03174603174603,1.1654254975500211,0.4153443863750206,1.7058823529411764,0.5023444300562132,0.5541195544588267,4.819715045093596,0.0010316827293256,0.3323036618003072,0.030797077604745,0.001008420309585,0.9888134190687272,0.8493157825265516,0.6505281620086506,2.39468650709482,6.846153846153846,0.2503781576160944,0.4759127000315222
9002680906,223.4516058191956,444.75891986682535,0.0010516131746098,0.649022325500971,0.2127232402563095,4.0,1.0,625.4778530265427,41.01219330881976,625.4778530265427,223.4516058191956,2.0595398665988203,0.2493589930135775,-0.3408994432396247,1.5,0.0008833550666722,2.2,2.233543535014457,1.0,-3.2034265038149176e-16,175.8378727968704,145.05369127516778,0.0,1.0,2.4285714285714284,0.501282013972845,0.5011117656428343,4.4960977584253765,0.0022078958463728,0.4996916614398557,1.0,0.0013040003365162,1.0,0.764339436348374,0.6436323823917062,2.421210903981648,11.090909090909092,1.0,0.2688160013360121
9002691004,120.06191642231433,719.0829261310064,0.0026232473993668,0.6606450694438551,0.3658552765846252,1.0,1.0,579.7715965626413,44.7213595499958,579.7715965626413,120.06191642231433,3.795411473885992,0.248872119469217,0.019146394296526,1.0,0.0013568521031207,2.333333333333333,2.8355118328490696,1.0,-3.2034265038149176e-16,146.27112166440526,60.03225806451613,0.0,1.0,1.4,0.5022557610615658,0.5133292871197649,4.761845888197279,0.0025705488981393,0.4162789727681731,1.0,0.001266395296246,1.0,0.8084658800527257,0.649825161482589,2.394700869668947,4.555555555555555,1.0,0.511363641281451
9002454245,535.4270294205096,1810.1935960507728,0.0006815109432781,0.6399458662169708,0.2172646522521972,6.0,1.0,660.7941390058878,78.81624198095213,660.7941390058878,535.4270294205096,2.212648415159305,0.2497614755723047,-0.0602853700579229,2.333333333333333,0.000782061738188,2.9285714285714284,1.6242047798755257,1.0,-3.2034265038149176e-16,189.06936608309965,258.26666666666665,0.0,1.0,2.242857142857143,0.5004770488553907,0.5000495463207806,4.374084786475073,0.0018316959922966,0.5055130351134599,1.0,0.0006144770800049,1.0,0.7575996054911909,0.6360389835523409,2.446208155904159,22.19047619047619,1.0,0.3895602025950229
9002688470,122.9863225016282,459.3510660807346,0.0014122480421106,0.6503037402882441,0.335489422082901,1.0,1.0,584.589677750674,65.0,584.589677750674,122.9863225016282,2.092796255848911,0.2493890778349771,-0.1429744887997032,1.0,0.0014122480421106,2.3043478260869565,2.834654503423753,1.0,-3.2034265038149176e-16,180.9986626438995,177.38095238095238,0.0,1.0,1.818181818181818,0.5012218443300458,0.5000112826221691,4.655366232115512,0.0024172419421812,0.5053635942020632,1.0,0.0014550434373261,1.0,0.7588318724889567,0.6428468523808898,2.4294435954983515,17.727272727272727,1.0,0.4068685703420436
7100225999,3304.3299777233583,17424.214644942487,0.0004238246946127,0.6353379858017724,1.3035296201705933,71.02739726027397,0.7291658603974752,2665.0843842150443,80.23091673413684,2655.1267810514446,3489.316031635558,5.753817724822046,0.2498354632847987,-0.0417835615841667,24.095890410958905,0.0001724032656051,2.0851063829787235,1.534947394177154,3.595897019715657,0.2265648358132468,165.34461706720495,395.239608801956,472.5656291178239,0.7458721623902071,2.6875,0.5003290734304027,0.5787352882775443,4.506025082755189,0.0006619868321019,0.3158610927375414,0.7458721623900597,0.0002514214290075,0.7674710220759254,0.852330998861443,0.634491145911124,2.458876657660148,27.4,0.2683798043941282,0.359217405099411
9002620982,181.50842278800272,76.47672026298473,0.0014629507717065,0.6346438378695023,0.1071623489260673,2.0,1.0,622.2579913685904,37.20215047547655,622.2579913685904,181.50842278800272,1.2461954489045808,0.2497459786203594,-0.6147315922533033,1.0,0.0006583278472679,2.0,2.315801415797554,1.0,-3.2034265038149176e-16,160.31257771925974,49.84745762711864,0.0,1.0,2.0,0.5005080427592812,0.5000473230491564,4.438094961657626,0.0020935675493101,0.5085689381870873,1.0,0.0013166556945358,1.0,0.7509350078768319,0.6367232591194121,2.440967772972044,8.125,1.0,0.2986111137300565
9001491255,217.03547856962675,81.84210913847099,0.0010366786789751,0.6314584371730911,0.0923236310482025,1.0,1.0,626.9065014562867,47.16990566028302,626.9065014562867,217.03547856962675,1.5975062779058955,0.2499600847675918,-0.5239461660260594,1.0,0.0005923878165572,2.5,2.2182460427349726,1.0,-3.2034265038149176e-16,150.87572197265143,47.33962264150944,0.0,1.0,1.5,0.5000798304648164,0.6069106053461721,4.8470879713242665,0.0019952873093806,0.2768226242700224,1.0,0.0004936565137976,1.0,0.8721065086343198,0.6284076710398842,2.443536502200658,4.0,1.0,0.300000006610391
